id,typesPoste,producteurs,nom,dateDebut,dateFin,altitude,latitude,longitude
66209001,4,['METEO-FRANCE'],THUES-ENTRE-VALLS,1892-01-01 00:00:00,1914-10-31 00:00:00,[1137],[42.525],[2.223333333333333]
66209002,4,['METEO-FRANCE'],THUES-ENTRE-VALLS,1869-01-01 00:00:00,1876-12-31 00:00:00,[812],[42.525],[2.223333333333333]
66210001,4,['METEO-FRANCE'],THUIR (THUIR ECOLE),1948-05-01 00:00:00,1948-05-31 00:00:00,[100],[42.635],[2.753333333333333]
66210002,4,['METEO-FRANCE'],THUIR (THUIR AGGLOMERATION),1892-01-01 00:00:00,1904-08-31 00:00:00,[97],[42.635],[2.753333333333333]
66210003,2,"[""CHAMBRE D'AGRICULTURE""]",THUIR,1989-06-01 00:00:00,2010-06-08 00:00:00,[110],[42.64833333333333],[2.731666666666666]
66214001,4,['COOPERATIVE AGRICOLE OU ASSOCIATIONS A VOCATION AGRICOLE ou VITICOLE'],LE BOULOU (TRESSERRE),1983-11-01 00:00:00,2014-08-01 00:00:00,[148],"[42.56166666666667, 42.545]",[2.826666666666666]
66219001,4,['METEO-FRANCE'],URBANYA (URBANYA BOURG),1910-06-01 00:00:00,1923-12-31 00:00:00,[869],[42.638333333333335],[2.303333333333333]
66220002,4,"['ELECTRICITE DE FRANCE', 'METEO-FRANCE']",VALCEBOLLERE,1945-06-01 00:00:00,2009-01-01 00:00:00,[1519],[42.38816666666666],[2.035333333333333]
66221001,4,"['ELECTRICITE DE FRANCE', 'METEO-FRANCE']",VALMANYA,1933-08-01 00:00:00,1972-12-31 00:00:00,"[869, 870]",[42.538333333333334],[2.533333333333333]
66221002,4,['METEO-FRANCE'],VALMANYA (VALMANYA LOS MASOS),1945-12-01 00:00:00,1949-12-31 00:00:00,[1000],[42.538333333333334],[2.533333333333333]
66221003,4,['METEO-FRANCE'],VALMANYA (VALMANYA AGGLOMERATION),1894-07-01 00:00:00,1925-12-31 00:00:00,[1488],[42.538333333333334],[2.533333333333333]
66221004,4,['METEO-FRANCE'],VALMANYA,1910-01-01 00:00:00,1934-11-30 00:00:00,[1400],[42.538333333333334],[2.533333333333333]
66222001,4,['METEO-FRANCE'],VERNET-LES-BAINS (VERNET LES BAIN),1958-12-01 00:00:00,1994-06-30 00:00:00,[640],"[42.54666666666667, 42.55166666666667]",[2.386666666666666]
66222002,4,['METEO-FRANCE'],VERNET-LES-BAINS,1863-01-01 00:00:00,1924-01-31 00:00:00,[650],[42.54666666666667],[2.386666666666666]
66222003,2,"['MAIRIE, COMMUNAUTE URBAINE OU SYNDICATS INTERCOMMUNAUX']",VERNET-LES-BAINS (VERNET LES BAINS),1992-04-01 00:00:00,2012-10-01 00:00:00,[630],[42.54833333333333],[2.386666666666666]
66223001,4,['ELECTRICITE DE FRANCE'],CORNEILLA-DE-CONFLENT (VILLEFRANCHE-DE-CONFLENT EDF),1949-08-01 00:00:00,1967-12-31 00:00:00,[457],[42.585],[2.365]
66223002,4,['METEO-FRANCE'],VILLEFRANCHE-DE-CONFLENT,1894-07-01 00:00:00,1917-12-31 00:00:00,[895],[42.602333333333334],[2.362]
66225001,4,['METEO-FRANCE'],VILLELONGUE-DELS-MONTS,1902-01-01 00:00:00,1921-12-31 00:00:00,[505],[42.526666666666664],[2.9033333333333333]
66230002,4,['METEO-FRANCE'],VINCA (VINCA DISTILLERIE COOPERATIVE),1946-06-01 00:00:00,1951-12-31 00:00:00,[260],[42.645],[2.5266666666666673]
66230003,4,['METEO-FRANCE'],VINCA (VINCA AGGLOMERATION),1868-06-01 00:00:00,1895-08-31 00:00:00,[259],[42.645],[2.5266666666666673]
66232001,4,['METEO-FRANCE'],VIRA (VIRA GASTEPA),1892-01-01 00:00:00,1910-12-31 00:00:00,[1060],[42.77166666666667],[2.413333333333333]
67005001,4,['METEO-FRANCE'],ALTECKENDORF,1955-10-01 00:00:00,2011-01-01 00:00:00,"[192, 177, 174]","[48.78666666666667, 48.78966666666667]","[7.6033333333333335, 7.6]"
67021001,4,['METEO-FRANCE'],BARR,1935-12-01 00:00:00,2018-12-31 00:00:00,[193],[48.40833333333333],[7.460166666666667]
67021002,4,"['PROTECTION DES VEGETAUX', 'METEO-FRANCE']",BARR,1957-01-01 00:00:00,1991-04-30 00:00:00,[210],[48.4125],[7.453166666666666]
67061001,4,['METEO-FRANCE'],BOUXWILLER,1939-03-01 00:00:00,1944-10-31 00:00:00,[225],[48.82333333333333],[7.481666666666666]
67063001,4,['METEO-FRANCE'],BREITENBACH (MELKEREI),1875-05-01 00:00:00,1915-12-31 00:00:00,[930],[48.385333333333335],[7.276833333333333]
67070001,4,['METEO-FRANCE'],BURBACH,1874-08-01 00:00:00,1877-12-31 00:00:00,[250],[48.901666666666664],[7.11]
67071001,4,['METEO-FRANCE'],BUST,1902-08-01 00:00:00,1917-11-30 00:00:00,[315],[48.83],[7.235]
67077001,4,['METEO-FRANCE'],COSSWILLER (BISCHOFSLAGER),1908-01-01 00:00:00,1944-12-31 00:00:00,[444],[48.63],[7.4]
67077002,2,['METEO-FRANCE'],COSSWILLER (COSSWILLER BISC),1986-10-01 00:00:00,1996-12-31 00:00:00,[444],[48.61],[7.345]
67077003,4,['METEO-FRANCE'],COSSWILLER,1988-06-01 00:00:00,2014-02-28 00:00:00,"[444, 445]","[48.611666666666665, 48.61066666666667]","[7.345166666666667, 7.346666666666667]"
67083001,4,['INSTITUT DE LA PHYSIQUE DU GLOBE'],DAMBACH,1951-08-01 00:00:00,1965-12-31 00:00:00,[250],[49.001666666666665],[7.63]
67090001,4,['METEO-FRANCE'],DIEBOLSHEIM,1986-04-01 00:00:00,2014-04-30 00:00:00,"[162, 163]","[48.288333333333334, 48.2865]","[7.666166666666666, 7.665]"
67095001,4,['METEO-FRANCE'],DIEMERINGEN,1942-06-01 00:00:00,1992-12-31 00:00:00,"[220, 245, 230]","[48.94, 48.93333333333333]","[7.183333333333334, 7.186666666666666]"
67104001,4,['METEO-FRANCE'],DRACHENBRONN-BIRLENBACH (BIRLENBACH),1942-07-01 00:00:00,1943-05-31 00:00:00,[178],[48.986333333333334],[7.870333333333333]
67105001,4,['METEO-FRANCE'],DRULINGEN,1942-11-01 00:00:00,1944-10-31 00:00:00,[298],[48.86783333333333],[7.1913333333333345]
67106001,4,['METEO-FRANCE'],DRUSENHEIM,1920-05-01 00:00:00,1944-10-31 00:00:00,[120],[48.76166666666666],[7.951666666666667]
67117001,4,['METEO-FRANCE'],ECKARTSWILLER (ECKARTSWILLER - WOLFENHUTTE),1897-12-01 00:00:00,1938-02-28 00:00:00,[211],[48.7665],[7.355333333333333]
67117002,4,['METEO-FRANCE'],DOSSENHEIM-SUR-ZINSEL (ECKARTSWILLER - ZELLERHOF),1939-03-01 00:00:00,1944-10-31 00:00:00,[211],[48.80133333333333],[7.3595]
67118001,4,['METEO-FRANCE'],ECKBOLSHEIM,1902-05-01 00:00:00,1926-12-31 00:00:00,[145],[48.57666666666667],[7.688333333333333]
67122002,4,['METEO-FRANCE'],WANGENBOURG-ENGENTHAL (WANGENBOURG),1939-01-01 00:00:00,1939-07-31 00:00:00,[374],[48.6515],[7.313333333333333]
67125001,4,['AUTRES'],EPFIG,1942-04-01 00:00:00,1967-02-28 00:00:00,[220],[48.36],[7.463333333333333]
67126001,4,['METEO-FRANCE'],ERCKARTSWILLER,1935-01-01 00:00:00,1938-12-31 00:00:00,[244],[48.875],[7.361666666666666]
67127001,4,['INSTITUT DE LA PHYSIQUE DU GLOBE'],ERGERSHEIM,1891-01-01 00:00:00,1968-05-31 00:00:00,[165],[48.57],[7.526666666666666]
67130001,4,['PROTECTION DES VEGETAUX'],ERSTEIN,1941-12-01 00:00:00,1993-10-31 00:00:00,"[152, 155]",[48.42],[7.663333333333333]
67130003,2,['METEO-FRANCE'],ERSTEIN (ERSTEIN SA),1990-03-01 00:00:00,2001-08-31 00:00:00,[155],[48.41833333333334],[7.648333333333333]
67131001,4,['METEO-FRANCE'],ESCHAU (ESCHAU-BOURG),1957-08-01 00:00:00,1961-06-30 00:00:00,[145],[48.486666666666665],[7.715]
67136001,4,['METEO-FRANCE'],EYWILLER,1874-03-01 00:00:00,1890-12-31 00:00:00,[290],[48.87166666666667],[7.133333333333334]
67151001,4,"['PROTECTION DES VEGETAUX', 'METEO-FRANCE']",GAMBSHEIM,1958-01-01 00:00:00,2002-07-31 00:00:00,[129],"[48.69166666666667, 48.7]",[7.883333333333334]
67154001,4,['METEO-FRANCE'],GERSTHEIM,1915-06-01 00:00:00,1917-12-31 00:00:00,[150],[48.38],[7.7]
67160001,4,['METEO-FRANCE'],GOERSDORF,1838-06-01 00:00:00,1859-09-30 00:00:00,[222],[48.95166666666667],[7.768333333333333]
67165001,4,['METEO-FRANCE'],GRANDFONTAINE (COL DU DONON),1942-03-01 00:00:00,1980-07-31 00:00:00,"[730, 715]","[48.49166666666667, 48.525]","[7.113333333333333, 7.158333333333333]"
67165002,4,['INSTITUT DE LA PHYSIQUE DU GLOBE'],GRANDFONTAINE (GRANDFONTAINE - GLACIMONT),1885-01-01 00:00:00,1948-06-30 00:00:00,[700],[48.49166666666667],[7.158333333333333]
67165003,4,['METEO-FRANCE'],GRANDFONTAINE (GRANDFONTAINE - MF),1980-08-01 00:00:00,2005-01-31 00:00:00,[515],[48.516666666666666],[7.116666666666666]
67165004,4,['METEO-FRANCE'],GRANDFONTAINE (GRANDFONTAINE - HAUT DONON),1992-04-01 00:00:00,1994-05-31 00:00:00,[745],[48.50833333333333],[7.15]
67165005,4,['METEO-FRANCE'],GRANDFONTAINE (GRANDFONTAINE DONON),1949-01-01 00:00:00,1950-12-31 00:00:00,[230],[48.49166666666667],[7.158333333333333]
67176001,4,['METEO-FRANCE'],GUNDERSHOFFEN,1907-01-01 00:00:00,1916-12-31 00:00:00,[190],[48.906666666666666],[7.658333333333333]
67180003,4,['METEO-FRANCE'],HAGUENAU (HAGUENAU - MF SCHWARZLACH),1920-06-01 00:00:00,1943-05-31 00:00:00,[150],[48.82],[7.79]
67180004,4,['METEO-FRANCE'],HAGUENAU (HAGUENAU - MF STIEFELHARDT),1885-01-01 00:00:00,1990-08-31 00:00:00,"[140, 135]","[48.486666666666665, 48.82, 48.81666666666667]","[7.833333333333333, 7.79]"
67180006,4,['METEO-FRANCE'],HAGUENAU (HAGUENAU - MAISON FORESTIERE),1875-01-01 00:00:00,1901-08-31 00:00:00,[140],[48.82],[7.79]
67180008,4,['AUTRES'],HAGUENAU (HAGUENAU - VILLE),1999-08-01 00:00:00,2003-02-28 00:00:00,[148],[48.81666666666667],[7.783333333333333]
67182001,4,['METEO-FRANCE'],HANGENBIETEN,1948-12-01 00:00:00,1950-06-30 00:00:00,[147],[48.55916666666667],[7.613833333333333]
67186001,2,['METEO-FRANCE'],HEGENEY (HEGENEY SA),1992-04-01 00:00:00,2015-03-02 00:00:00,[185],[48.888666666666666],[7.735833333333333]
67186002,4,['METEO-FRANCE'],HEGENEY,2015-08-30 00:00:00,2021-11-30 00:00:00,[179],[48.8915],[7.7395]
67188001,4,['INSTITUT DE LA PHYSIQUE DU GLOBE'],HEILIGENBERG,1879-03-01 00:00:00,1949-04-30 00:00:00,[218],[48.534166666666664],[7.379]
67189001,4,['INSTITUT DE LA PHYSIQUE DU GLOBE'],OBERNAI (HEILIGENSTEIN - TRUTTENHAUSEN),1935-07-01 00:00:00,1962-04-30 00:00:00,[365],[48.4275],[7.432333333333333]
67195001,4,['METEO-FRANCE'],HESSENHEIM,1941-09-01 00:00:00,1944-01-31 00:00:00,[172],[48.208333333333336],[7.551666666666667]
67210001,4,['METEO-FRANCE'],BARR (LE HOHWALD),1935-12-01 00:00:00,2013-10-31 00:00:00,[785],[48.41466666666667],[7.349666666666667]
67210003,4,['METEO-FRANCE'],LE HOHWALD (LE HOHWALD - HOTEL),1869-01-01 00:00:00,1920-12-31 00:00:00,[600],[48.403333333333336],[7.33]
67210004,4,['METEO-FRANCE'],LE HOHWALD,1875-05-01 00:00:00,1915-12-31 00:00:00,[935],[48.403333333333336],[7.331666666666667]
67210005,4,['METEO-FRANCE'],LE HOHWALD (LE HOHWALD - MELKEREIFELSEN),1915-01-01 00:00:00,1934-12-31 00:00:00,[778],[48.403333333333336],[7.331666666666667]
67210006,4,['METEO-FRANCE'],LE HOHWALD,2013-11-28 00:00:00,2017-03-31 00:00:00,[595],[48.406666666666666],[7.3265]
67217001,4,['METEO-FRANCE'],ICHTRATZHEIM,1859-09-01 00:00:00,1877-10-31 00:00:00,[145],[48.47666666666667],[7.68]
67261001,4,['METEO-FRANCE'],LAUTERBOURG,1855-08-01 00:00:00,1988-03-31 00:00:00,"[128, 110]","[48.973333333333336, 48.968333333333334]","[8.18, 8.163333333333334]"
67261002,4,['METEO-FRANCE'],LAUTERBOURG (LAUTERBOURG - ECOLE NORMALE),1855-08-01 00:00:00,1890-12-31 00:00:00,[128],[48.973333333333336],[8.18]
67261003,2,['METEO-FRANCE'],LAUTERBOURG (LAUTERBOURG SA),1992-03-01 00:00:00,2006-10-17 00:00:00,[110],[48.97],[8.166666666666666]
67263001,4,['METEO-FRANCE'],LEMBACH,2014-02-26 00:00:00,2022-01-31 00:00:00,[325],[48.9935],[7.7435]
67268001,4,['METEO-FRANCE'],LIPSHEIM,1934-01-01 00:00:00,1957-08-31 00:00:00,[146],[48.49],[7.666666666666667]
67271001,4,['METEO-FRANCE'],LOBSANN,1952-01-01 00:00:00,1954-11-30 00:00:00,[233],[48.96333333333333],[7.846166666666667]
67273001,4,['METEO-FRANCE'],LOHR,2015-09-22 00:00:00,2021-12-31 00:00:00,[322],[48.85883333333334],[7.2445]
67281001,4,['PROTECTION DES VEGETAUX'],MARCKOLSHEIM,1958-01-01 00:00:00,1973-12-31 00:00:00,[178],[48.16166666666667],[7.545]
67282001,4,['METEO-FRANCE'],MARLENHEIM,1941-10-01 00:00:00,1944-10-31 00:00:00,[195],[48.62283333333333],[7.493]
67293001,4,['METEO-FRANCE'],MINVERSHEIM,1942-01-01 00:00:00,1947-12-31 00:00:00,[208],[48.785],[7.621666666666667]
67296001,4,['METEO-FRANCE'],MITTELHAUSBERGEN,2014-01-01 00:00:00,2021-11-30 00:00:00,[153],[48.612],[7.692333333333333]
67297001,4,['PROTECTION DES VEGETAUX'],WINGERSHEIM LES QUATRE BANS (MITTELHAUSEN),1958-01-01 00:00:00,1980-12-31 00:00:00,[185],[48.70666666666666],[7.63]
67300001,4,['METEO-FRANCE'],MOLSHEIM,1937-01-01 00:00:00,1944-12-31 00:00:00,[180],[48.541666666666664],[7.493333333333333]
67308001,4,['AUTRES'],MUNCHHAUSEN,1941-12-01 00:00:00,1944-10-31 00:00:00,[220],[48.921166666666664],[8.146333333333333]
67309001,4,['METEO-FRANCE'],MUNDOLSHEIM,1985-07-01 00:00:00,2009-07-01 00:00:00,[143],[48.63966666666666],[7.706166666666666]
67314001,4,['METEO-FRANCE'],NATZWILLER (STRUTHOF),1936-12-01 00:00:00,1941-03-31 00:00:00,[510],[48.43666666666667],[7.258333333333334]
67320001,4,['METEO-FRANCE'],NEUVE-EGLISE (NEUVE EGLISE),1985-07-01 00:00:00,1989-09-30 00:00:00,[268],[48.32833333333333],[7.313333333333333]
67339001,4,['METEO-FRANCE'],BETSCHDORF,1920-05-01 00:00:00,1943-12-31 00:00:00,[160],[48.89833333333333],[7.9]
67340001,4,['METEO-FRANCE'],OBERBRONN (ZINSWILLER),1911-11-01 00:00:00,1998-11-30 00:00:00,"[185, 201]","[48.92, 48.92333333333333]","[7.593333333333334, 7.59]"
67348001,4,['METEO-FRANCE'],OBERNAI,1877-07-01 00:00:00,1891-12-31 00:00:00,[184],[48.461666666666666],[7.481666666666666]
67348003,4,['METEO-FRANCE'],OBERNAI,1942-02-01 00:00:00,1944-10-31 00:00:00,[180],[48.46216666666667],[7.482]
67352001,4,['AUTRES'],OBERSOULTZBACH,1942-10-10 00:00:00,1944-10-31 00:00:00,[340],[48.851333333333336],[7.4495000000000005]
67362001,4,['METEO-FRANCE'],ORSCHWILLER (HT-KOENIGSBOURG),2002-08-01 00:00:00,2004-02-29 00:00:00,[760],[48.23833333333334],[7.338333333333333]
67363001,4,['AUTRES'],OSTHOFFEN,1968-04-01 00:00:00,1972-02-29 00:00:00,[180],[48.585],[7.556666666666667]
67368001,4,['METEO-FRANCE'],OTTROTT (MONT SAINTE-ODILE),1960-10-01 00:00:00,1968-08-31 00:00:00,[763],[48.4375],[7.404666666666666]
67368002,4,['METEO-FRANCE'],OTTROTT,1988-04-01 00:00:00,2022-01-31 00:00:00,[332],[48.462833333333336],[7.4158333333333335]
67368003,4,['METEO-FRANCE'],OTTROTT (MONT ST-ODILE),1933-01-01 00:00:00,1934-12-31 00:00:00,[763],[48.45666666666666],[7.425]
67371001,4,['METEO-FRANCE'],LA PETITE-PIERRE (LA PETITE PIERRE),1938-01-01 00:00:00,1942-12-31 00:00:00,[340],[48.85666666666667],[7.32]
67371002,2,['AUTRES'],LA PETITE-PIERRE (PETITE PIERRE),1992-05-01 00:00:00,1998-12-31 00:00:00,[366],[48.865],[7.301666666666667]
67374001,2,['METEO-FRANCE'],TRUCHTERSHEIM (PFETTISHEIM REK),1992-01-01 00:00:00,1996-08-31 00:00:00,[155],[48.65833333333333],[7.6466666666666665]
67378001,4,['METEO-FRANCE'],PLOBSHEIM,1911-01-01 00:00:00,1957-08-31 00:00:00,[150],[48.47],[7.725]
67379001,4,['METEO-FRANCE'],PREUSCHDORF,1961-01-01 00:00:00,2022-12-31 00:00:00,"[180, 167]","[48.943333333333335, 48.94316666666667]","[7.803833333333333, 7.798333333333333]"
67379002,4,['METEO-FRANCE'],PREUSCHDORF (PREUSCHDORF - MAIRIE),1969-09-01 00:00:00,1973-12-31 00:00:00,[180],[48.943333333333335],[7.798333333333333]
67384001,4,['METEO-FRANCE'],RANRUPT (LA SALCEE),1937-12-01 00:00:00,1944-12-31 00:00:00,[561],[48.36116666666667],[7.183666666666666]
67388001,4,['METEO-FRANCE'],REICHSHOFFEN,1964-01-01 00:00:00,1997-12-31 00:00:00,[190],[48.95],[7.673333333333333]
67392001,4,['METEO-FRANCE'],REIPERTSWILLER,1942-08-01 00:00:00,1944-10-31 00:00:00,[300],[48.932],[7.464666666666667]
67397001,4,['METEO-FRANCE'],RHINAU,1880-12-01 00:00:00,1944-05-31 00:00:00,[160],[48.318333333333335],[7.705]
67404001,4,['METEO-FRANCE'],RITTERSHOFFEN,1869-09-01 00:00:00,1882-06-30 00:00:00,[175],[48.901666666666664],[7.953333333333333]
67413001,4,['METEO-FRANCE'],ROSTEIG,1885-01-01 00:00:00,1944-12-31 00:00:00,[260],[48.93333333333333],[7.336666666666667]
67414001,4,['METEO-FRANCE'],ROTHAU (ROTHAU SA),1962-03-01 00:00:00,2000-04-30 00:00:00,[380],[48.446666666666665],[7.2]
67414002,4,['METEO-FRANCE'],ROTHAU (ROTHAU - LA CLAQUETTE),1914-01-01 00:00:00,1962-02-28 00:00:00,[330],[48.45333333333333],[7.208333333333333]
67414003,4,['INSTITUT DE LA PHYSIQUE DU GLOBE'],ROTHAU (ROTHAU - PRESBYTERE),1869-11-01 00:00:00,1913-12-31 00:00:00,[347],[48.45333333333333],[7.208333333333333]
67415001,4,['METEO-FRANCE'],ROTHBACH,1850-01-01 00:00:00,1880-12-31 00:00:00,[233],[48.906666666666666],[7.53]
67420001,4,['METEO-FRANCE'],RUSS,2003-08-01 00:00:00,2021-12-31 00:00:00,[284],[48.497166666666665],[7.2555]
67421001,4,['METEO-FRANCE'],SAALES,1970-11-01 00:00:00,2003-07-31 00:00:00,[630],[48.361666666666665],[7.103333333333333]
67421002,4,['METEO-FRANCE'],SAALES,1905-08-01 00:00:00,1943-09-30 00:00:00,[645],[48.348333333333336],[7.108333333333333]
67421003,4,['METEO-FRANCE'],SAALES (SAALES - VILLAGE),1895-08-01 00:00:00,1904-09-30 00:00:00,[560],[48.348333333333336],[7.108333333333333]
67421004,4,['METEO-FRANCE'],SAALES,2003-09-01 00:00:00,2021-12-31 00:00:00,[558],[48.349333333333334],[7.106166666666667]
67424001,4,['METEO-FRANCE'],SAINT-BLAISE-LA-ROCHE (ST BLAISE),1942-08-01 00:00:00,1944-10-31 00:00:00,[435],[48.40383333333333],[7.161666666666667]
67435001,4,['METEO-FRANCE'],SARREWERDEN,1970-08-01 00:00:00,2011-01-01 00:00:00,"[235, 230]","[48.9, 48.90083333333333, 48.904333333333334]","[7.064166666666667, 7.071, 7.07]"
67437001,4,['METEO-FRANCE'],SAVERNE,1922-02-01 00:00:00,1993-06-30 00:00:00,"[200, 210, 205]","[48.74166666666667, 48.733333333333334]","[7.35, 7.36]"
67437002,4,['AUTRES'],OTTERSTHAL (COL DE SAVERNE),1942-07-01 00:00:00,1946-11-30 00:00:00,[380],[48.75383333333333],[7.336833333333334]
67437003,4,['METEO-FRANCE'],SAVERNE,2000-03-01 00:00:00,2021-11-30 00:00:00,[206],[48.74616666666667],[7.356666666666666]
67437004,4,['METEO-FRANCE'],SAVERNE (SAVERNE - ECOLE),1869-09-01 00:00:00,1870-05-31 00:00:00,[227],[48.74133333333333],[7.362]
67460001,2,['AUTRES'],SCHWINDRATZHEIM,1986-06-01 00:00:00,1998-08-31 00:00:00,[206],[48.76833333333333],[7.5983333333333345]
67462001,4,['METEO-FRANCE'],SELESTAT,1955-01-01 00:00:00,1987-09-30 00:00:00,[182],[48.266666666666666],[7.45]
67462002,4,['METEO-FRANCE'],SELESTAT (SELESTAT - BG),1941-10-01 00:00:00,1944-12-31 00:00:00,[182],[48.26],[7.446666666666666]
67462003,2,['AUTRES'],SELESTAT (SELESTAT SAD),1985-01-01 00:00:00,1997-11-30 00:00:00,[172],[48.27166666666667],[7.48]
67462005,4,['METEO-FRANCE'],SELESTAT (SELESTAT - ECOLE),1869-01-01 00:00:00,1881-12-31 00:00:00,[182],[48.255],[7.44]
67463001,4,['INSTITUT DE LA PHYSIQUE DU GLOBE'],SELTZ (SELTZ - MF),1920-04-01 00:00:00,1941-12-31 00:00:00,[125],[48.8955],[8.091166666666666]
67463002,4,['METEO-FRANCE'],SELTZ,1988-04-01 00:00:00,2022-12-31 00:00:00,[120],[48.8935],[8.102833333333333]
67473001,4,['METEO-FRANCE'],SOULTZ-LES-BAINS (SOULTZ LES BAIN),1967-03-01 00:00:00,1982-11-30 00:00:00,[190],[48.57],[7.485]
67476001,4,['METEO-FRANCE'],STATTMATTEN,1947-01-01 00:00:00,2015-01-31 00:00:00,[120],[48.79416666666667],[8.001333333333333]
67476002,2,['AUTRES'],STATTMATTEN (STATTMATTEN SA),1986-10-01 00:00:00,2017-10-04 00:00:00,[121],[48.79516666666667],[8.002333333333333]
67482002,4,['METEO-FRANCE'],STRASBOURG (STRASBOURG - NEUDORF SH),1845-01-01 00:00:00,1910-12-31 00:00:00,"[144, 140]","[48.583333333333336, 48.56933333333333]","[7.782166666666667, 7.755]"
67482003,4,['METEO-FRANCE'],STRASBOURG (STRASBOURG - NEUDORF),1874-01-01 00:00:00,1908-12-31 00:00:00,"[140, 142]",[48.583333333333336],[7.755]
67482004,4,['METEO-FRANCE'],STRASBOURG (STRASBOURG - PONT DE KEHL),1845-01-01 00:00:00,1937-12-31 00:00:00,[139],[48.57333333333333],[7.800166666666667]
67482005,4,['METEO-FRANCE'],STRASBOURG (STRASBOURG - UNIVERSITE),1865-08-01 00:00:00,1950-12-31 00:00:00,[144],[48.562],[7.7538333333333345]
67482007,4,['INSTITUT DE LA PHYSIQUE DU GLOBE'],STRASBOURG (STRASBOURG - NEUHOF),1899-08-01 00:00:00,1944-09-30 00:00:00,[150],[48.531166666666664],[7.772833333333334]
67482008,4,['METEO-FRANCE'],STRASBOURG (STRASBOURG - OBSERVATOIRE),1873-01-01 00:00:00,1937-12-31 00:00:00,[144],[48.582166666666666],[7.768666666666666]
67482009,4,['METEO-FRANCE'],STRASBOURG (STRASBOURG - ST-THOMAS),1802-01-01 00:00:00,1941-12-31 00:00:00,[144],[48.583333333333336],[7.755]
67482010,4,['METEO-FRANCE'],STRASBOURG (STRASBOURG - PORTE DE L'ILL),1865-02-01 00:00:00,1921-12-31 00:00:00,"[144, 146, 139]",[48.58166666666666],[7.768333333333333]
67482013,4,['METEO-FRANCE'],STRASBOURG (STRASBOURG - ZIEGELAU),1952-05-01 00:00:00,1956-06-30 00:00:00,[139],[48.562666666666665],[7.763166666666667]
67482014,4,['METEO-FRANCE'],STRASBOURG (STRASBOURG - POLYGONE),1919-01-01 00:00:00,1944-09-30 00:00:00,[139],"[48.553, 48.553666666666665]","[7.775833333333333, 7.778166666666666]"
67486001,4,"['PROTECTION DES VEGETAUX', 'METEO-FRANCE']",SUNDHOUSE,1956-01-01 00:00:00,1986-09-30 00:00:00,[160],[48.251666666666665],[7.6033333333333335]
67490001,4,['METEO-FRANCE'],THANVILLE,1944-01-01 00:00:00,1944-10-31 00:00:00,[232],[48.3225],[7.350333333333333]
67492001,4,['METEO-FRANCE'],TRAENHEIM (TRAENHEIM SA),1986-06-01 00:00:00,1998-06-30 00:00:00,[210],[48.593333333333334],[7.47]
67492002,4,['METEO-FRANCE'],TRAENHEIM,1983-11-01 00:00:00,1997-07-31 00:00:00,[210],[48.595],[7.4733333333333345]
67495001,4,['METEO-FRANCE'],TRUCHTERSHEIM,1968-10-01 00:00:00,1992-12-31 00:00:00,[180],[48.66166666666667],[7.605]
67495011,4,['PROTECTION DES VEGETAUX'],TRUCHTERSHEIM,1938-01-01 00:00:00,1968-09-30 00:00:00,[180],[48.66166666666667],[7.605]
67496001,4,['METEO-FRANCE'],VAL-DE-MODER (UBERACH),1869-09-01 00:00:00,1890-12-31 00:00:00,[176],[48.85],[7.63]
67500001,4,['METEO-FRANCE'],URMATT,1869-09-01 00:00:00,1873-08-31 00:00:00,[253],[48.528333333333336],[7.323333333333333]
67507001,4,['INSTITUT DE LA PHYSIQUE DU GLOBE'],VILLE,1941-10-01 00:00:00,1985-09-30 00:00:00,[253],[48.345],[7.305]
67513001,4,['METEO-FRANCE'],BELMONT,1977-03-01 00:00:00,2002-08-31 00:00:00,[1069],[48.41166666666667],[7.276666666666666]
67513002,4,['METEO-FRANCE'],WALDERSBACH (WALDERSBACH - BG),1903-01-01 00:00:00,1914-12-31 00:00:00,[500],[48.415],[7.215]
67513003,4,['METEO-FRANCE'],WALDERSBACH,1873-06-01 00:00:00,1970-12-31 00:00:00,[1040],[48.415],[7.215]
67519001,2,['AUTRES'],LA WANTZENAU (LA WANTZENAU SA),1990-03-01 00:00:00,2015-10-02 00:00:00,[135],[48.634166666666665],[7.8323333333333345]
67519002,4,['METEO-FRANCE'],LA WANTZENAU,2015-09-01 00:00:00,2020-11-15 00:00:00,[131],[48.655833333333334],[7.838166666666667]
67528001,4,['METEO-FRANCE'],WEYER,1949-04-01 00:00:00,1953-06-30 00:00:00,[280],[48.855],[7.161666666666667]
67535001,4,['METEO-FRANCE'],WIMMENAU,2013-11-19 00:00:00,2015-07-31 00:00:00,[220],[48.915],[7.410333333333333]
67536001,4,['INSTITUT DE LA PHYSIQUE DU GLOBE'],WINDSTEIN,1942-07-01 00:00:00,1965-12-31 00:00:00,"[250, 220]",[48.99333333333333],[7.683333333333334]
67542001,4,['METEO-FRANCE'],WINTZENHEIM-KOCHERSBERG (WINTZENHEIM),1890-01-01 00:00:00,1950-12-31 00:00:00,[250],[48.65833333333333],[7.511666666666667]
67544001,4,['METEO-FRANCE'],WISSEMBOURG,1966-02-01 00:00:00,1997-12-31 00:00:00,"[152, 154]","[49.03, 49.02916666666667]","[7.959666666666666, 7.966666666666667]"
